ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416388248.83286,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416388248.83286,pg_catalog,pg_db_role_setting,0,0,87456,0,0,0,0,0,0,0,0,0,262,87194,0,0,0,0
1416388248.83286,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_description,0,0,2928,0,0,0,0,0,0,0,0,0,815,5698,0,0,0,0
1416388248.83286,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,public,nation,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_catalog,pg_class,6612,1425682,518135,472908,1144,358,1172,347,309,78,6628,543074,4698,1083775,,,,
1416388248.83286,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_operator,0,0,160371,842616,0,0,0,0,0,0,4452,582679,3941,347686,,,,
1416388248.83286,pg_toast,pg_toast_12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,public,part,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_catalog,pg_attribute,1771,12075,425395,959270,4240,110,4284,110,2470,572,16553,471853,3899,889110,,,,
1416388248.83286,pg_catalog,pg_tablespace,0,0,14889,14889,0,0,0,0,0,0,433,14456,899,28945,,,,
1416388248.83286,pg_catalog,pg_statistic,0,0,117413,113015,905,2559,971,2420,402,113,11843,108914,1367,250852,28634,113685,1244,133444
1416388248.83286,pg_catalog,pg_aggregate,0,0,11162,11162,0,0,0,0,0,0,829,10333,1886,17571,,,,
1416388248.83286,pg_catalog,pg_inherits,0,0,657,0,0,0,0,0,0,0,0,0,283,374,,,,
1416388248.83286,public,supplier,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,public,partsupp,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,public,region,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_toast,pg_toast_2618,0,0,2158,6892,0,0,0,0,0,0,1278,1366,381,3099,,,,
1416388248.83286,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_database,1602,6132,71093,71093,0,0,0,0,0,0,189,72506,1177,113598,,,,
1416388248.83286,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_depend,0,0,27215,29280,4957,0,5018,0,6624,1002,4930,34985,6924,70538,,,,
1416388248.83286,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_amproc,322,644,91580,144158,0,0,0,0,0,0,449,90059,822,203639,,,,
1416388248.83286,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_range,0,0,5023,0,0,0,0,0,0,0,0,0,1996,8050,,,,
1416388248.83286,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_opclass,322,322,126095,1417880,0,0,0,0,0,0,989,562648,2019,154196,,,,
1416388248.83286,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,pg_catalog,pg_rewrite,0,0,5142,4068,358,0,358,0,110,28,2598,4516,1194,7578,1278,1366,762,6198
1416388248.83286,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_seclabel,0,0,2928,0,0,0,0,0,0,0,0,0,266,2662,0,0,0,0
1416388248.83286,pg_toast,pg_toast_12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416388248.83286,public,customer,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_toast,pg_toast_12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_event_trigger,0,0,1085,0,0,0,0,0,0,0,0,0,302,783,,,,
1416388248.83286,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,public,lineitem,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_shdescription,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416388248.83286,pg_catalog,pg_cast,0,0,700188,166112,0,0,0,0,0,0,946,165166,578,719682,,,,
1416388248.83286,pg_catalog,pg_amop,0,0,187554,273144,0,0,0,0,0,0,1382,271762,3052,396727,,,,
1416388248.83286,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_type,0,0,496043,491147,1302,0,1302,0,360,59,3308,493657,4841,1019429,,,,
1416388248.83286,pg_catalog,pg_largeobject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,pg_catalog,pg_ts_config_map,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_am,21788,21788,0,0,0,0,0,0,0,0,307,21481,0,0,,,,
1416388248.83286,public,orders,0,0,,,0,0,0,0,0,0,0,0,,,,,,
1416388248.83286,pg_catalog,pg_ts_template,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,public,time_statistics,0,0,,,1,0,0,0,1,0,1,0,,,,,,
1416388248.83286,pg_catalog,pg_foreign_server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_catalog,pg_namespace,904,76672,117183,96506,2,0,0,0,2,0,495,97822,1423,138035,,,,
1416388248.83286,pg_toast,pg_toast_2619,0,0,87035,291182,3368,0,3370,0,21,282,28634,113685,1244,133444,,,,
1416388248.83286,pg_catalog,pg_authid,510,510,41590,41590,0,0,0,0,0,0,262,41838,1216,81964,,,,
1416388248.83286,pg_catalog,pg_default_acl,0,0,2628,0,0,0,0,0,0,0,0,0,275,2353,,,,
1416388248.83286,pg_catalog,pg_shdepend,0,0,3512,649,0,0,0,0,0,0,301,348,1149,3657,,,,
1416388248.83286,pg_catalog,pg_constraint,0,0,184,96,88,0,96,0,2,56,49,509,90,898,0,0,0,0
1416388248.83286,information_schema,sql_implementation_info,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,pg_catalog,pg_index,3193,291277,233409,331650,487,0,515,0,115,36,2842,335465,1555,267058,,,,
1416388248.83286,pg_catalog,pg_ts_dict,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,pg_toast,pg_toast_12325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388248.83286,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416388248.83286,pg_catalog,pg_proc,0,0,184796,273696,0,0,0,0,0,0,15958,183756,7736,401473,0,0,0,0
1416388308.83472,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416388308.83472,pg_catalog,pg_db_role_setting,0,0,87716,0,0,0,0,0,0,0,0,0,263,87453,0,0,0,0
1416388308.83472,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388308.83472,pg_catalog,pg_description,0,0,2928,0,0,0,0,0,0,0,0,0,815,5698,0,0,0,0
1416388308.83472,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388308.83472,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416388308.83472,public,nation,2,50,0,0,25,0,0,0,25,0,1,3,0,0,,,,
1416388308.83472,pg_catalog,pg_class,6646,1428549,519076,473786,1161,358,1172,347,326,78,6628,544308,4698,1085849,,,,
