BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#42'
	and p_type not like 'STANDARD POLISHED%'
	and p_size in (17, 12, 45, 33, 8, 21, 6, 50)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#33   | SMALL BURNISHED NICKEL    |     12 |          104
 Brand#55   | ECONOMY BURNISHED NICKEL  |     21 |          104
 Brand#12   | PROMO BRUSHED TIN         |     50 |          100
 Brand#15   | LARGE BURNISHED STEEL     |      6 |          100
 Brand#52   | MEDIUM ANODIZED TIN       |      6 |          100
 Brand#55   | ECONOMY BRUSHED STEEL     |     12 |          100
 Brand#23   | STANDARD ANODIZED TIN     |      6 |           96
 Brand#41   | LARGE POLISHED STEEL      |     50 |           96
 Brand#41   | SMALL POLISHED STEEL      |     33 |           96
 Brand#13   | ECONOMY PLATED STEEL      |     33 |           92
 Brand#24   | SMALL PLATED STEEL        |     17 |           92
 Brand#25   | MEDIUM ANODIZED STEEL     |      6 |           92
 Brand#32   | ECONOMY ANODIZED BRASS    |      8 |           92
 Brand#33   | PROMO BURNISHED NICKEL    |      8 |           92
 Brand#45   | MEDIUM POLISHED COPPER    |     33 |           92
 Brand#53   | SMALL PLATED BRASS        |      8 |           92
 Brand#13   | MEDIUM ANODIZED NICKEL    |     21 |           91
 Brand#22   | SMALL BURNISHED BRASS     |     33 |           91
 Brand#12   | LARGE BRUSHED TIN         |     12 |           88
 Brand#12   | STANDARD BRUSHED COPPER   |     33 |           88
 Brand#13   | STANDARD PLATED COPPER    |     33 |           88
 Brand#14   | SMALL POLISHED COPPER     |      6 |           88
 Brand#15   | MEDIUM BURNISHED TIN      |      6 |           88
 Brand#15   | MEDIUM PLATED TIN         |     45 |           88
 Brand#21   | SMALL BRUSHED NICKEL      |     21 |           88
 Brand#23   | MEDIUM POLISHED NICKEL    |     45 |           88
 Brand#23   | STANDARD BURNISHED NICKEL |     21 |           88
 Brand#24   | LARGE BRUSHED NICKEL      |     17 |           88
 Brand#31   | MEDIUM POLISHED BRASS     |     17 |           88
